id,name,tags,rule
corpus-titled-beef-and-broccoli,Beef And Broccoli,"dinner,lunch",default main → lunch + dinner
corpus-titled-s-pecan-pie,S Pecan Pie,dessert,dessert
corpus-titled-breaded-pork-chops,Breaded Pork Chops,"dinner,lunch",default main → lunch + dinner
corpus-titled-pierogi,Pierogi,"dinner,lunch",default main → lunch + dinner
corpus-titled-sweet-potato-fries,Sweet Potato Fries,"dinner,lunch",default main → lunch + dinner
corpus-titled-strawberry-sauce,Strawberry Sauce,"dinner,lunch",default main → lunch + dinner
corpus-titled-strawberry-lemonade,Strawberry Lemonade,"dinner,lunch",default main → lunch + dinner
corpus-titled-shrimp-bisque,Shrimp Bisque,"dinner,lunch",default main → lunch + dinner
corpus-titled-panzanella,Panzanella,"dinner,lunch",default main → lunch + dinner
corpus-titled-spaghetti-bolognese,Spaghetti Bolognese,"dinner,lunch",default main → lunch + dinner
corpus-titled-blackberry-pie,Blackberry Pie,dessert,dessert
corpus-titled-french-fries,French Fries,"dinner,lunch",default main → lunch + dinner
corpus-titled-fried-apple-pies,Fried Apple Pies,dessert,dessert
corpus-titled-raw-vegetable-dip,Raw Vegetable Dip,"dinner,lunch",default main → lunch + dinner
corpus-titled-barbecue-pork-chops,Barbecue Pork Chops,"dinner,lunch",default main → lunch + dinner
corpus-titled-applesauce-bread,Applesauce Bread,"dinner,lunch",default main → lunch + dinner
corpus-titled-berry-cobbler,Berry Cobbler,dessert,dessert
corpus-titled-oatmeal-scotchies,Oatmeal Scotchies,breakfast,breakfast
corpus-titled-mulligatawny-soup,Mulligatawny Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-s-pumpkin-pie,S Pumpkin Pie,dessert,dessert
corpus-titled-elephant-ears,Elephant Ears,"dinner,lunch",default main → lunch + dinner
corpus-titled-sweet-and-sour-cabbage,Sweet And Sour Cabbage,"dinner,lunch",default main → lunch + dinner
corpus-titled-sour-cream-chicken,Sour Cream Chicken,"dinner,lunch",default main → lunch + dinner
corpus-titled-crabmeat-spread,Crabmeat Spread,"dinner,lunch",default main → lunch + dinner
corpus-titled-chocolate-caramel-bars,Chocolate Caramel Bars,"dinner,lunch",default main → lunch + dinner
corpus-titled-french-salad-dressing,French Salad Dressing,"dinner,lunch",default main → lunch + dinner
corpus-titled-baby-food-cake,Baby Food Cake,dessert,dessert
corpus-titled-pastry,Pastry,"dinner,lunch",default main → lunch + dinner
corpus-titled-beef-goulash,Beef Goulash,"dinner,lunch",default main → lunch + dinner
corpus-titled-buffalo-chicken-wings,Buffalo Chicken Wings,"dinner,lunch",default main → lunch + dinner
corpus-titled-no-bake-cheese-cake,No Bake Cheese Cake,dessert,dessert
corpus-titled-chili-verde,Chili Verde,"dinner,lunch",default main → lunch + dinner
corpus-titled-fig-preserves,Fig Preserves,"dinner,lunch",default main → lunch + dinner
corpus-titled-double-chocolate-chip-cookies,Double Chocolate Chip Cookies,dessert,dessert
corpus-titled-chinese-casserole,Chinese Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-sweet-potato-crunch,Sweet Potato Crunch,"dinner,lunch",default main → lunch + dinner
corpus-titled-dill-weed-dip,Dill Weed Dip,"dinner,lunch",default main → lunch + dinner
corpus-titled-baked-potato-casserole,Baked Potato Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-unbaked-cookies,Unbaked Cookies,dessert,dessert
corpus-titled-chicken-caesar-salad,Chicken Caesar Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-breakfast-cookies,Breakfast Cookies,dessert,dessert
corpus-titled-christmas-cake,Christmas Cake,dessert,dessert
corpus-titled-crispy-chicken,Crispy Chicken,"dinner,lunch",default main → lunch + dinner
corpus-titled-cheeseburger-soup,Cheeseburger Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-cream-of-cauliflower-soup,Cream Of Cauliflower Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-pineapple-punch,Pineapple Punch,"dinner,lunch",default main → lunch + dinner
corpus-titled-shrimp-and-grits,Shrimp And Grits,"dinner,lunch",default main → lunch + dinner
corpus-titled-bbq-chicken-pizza,Bbq Chicken Pizza,"dinner,lunch",default main → lunch + dinner
corpus-titled-chili-con-queso-dip,Chili Con Queso Dip,"dinner,lunch",default main → lunch + dinner
corpus-titled-sunshine-cake,Sunshine Cake,dessert,dessert
corpus-titled-crab-meat-dip,Crab Meat Dip,"dinner,lunch",default main → lunch + dinner
corpus-titled-chicken-creole,Chicken Creole,"dinner,lunch",default main → lunch + dinner
corpus-titled-butterhorns,Butterhorns,"dinner,lunch",default main → lunch + dinner
corpus-titled-oysters-rockefeller,Oysters Rockefeller,"dinner,lunch",default main → lunch + dinner
corpus-titled-baked-brie,Baked Brie,"dinner,lunch",default main → lunch + dinner
corpus-titled-barbecued-beans,Barbecued Beans,"dinner,lunch",default main → lunch + dinner
corpus-titled-blueberry-bread,Blueberry Bread,"dinner,lunch",default main → lunch + dinner
corpus-titled-hawaiian-salad,Hawaiian Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-marinated-tomatoes,Marinated Tomatoes,"dinner,lunch",default main → lunch + dinner
corpus-titled-kosher-dill-pickles,Kosher Dill Pickles,"dinner,lunch",default main → lunch + dinner
corpus-titled-pecan-rolls,Pecan Rolls,"dinner,lunch",default main → lunch + dinner
corpus-titled-jewish-coffee-cake,Jewish Coffee Cake,dessert,dessert
corpus-titled-fruit-crisp,Fruit Crisp,"dinner,lunch",default main → lunch + dinner
corpus-titled-angel-cookies,Angel Cookies,dessert,dessert
corpus-titled-date-nut-bars,Date Nut Bars,"dinner,lunch",default main → lunch + dinner
corpus-titled-percolator-punch,Percolator Punch,"dinner,lunch",default main → lunch + dinner
corpus-titled-pasta-sauce,Pasta Sauce,"dinner,lunch",default main → lunch + dinner
corpus-titled-butter-balls,Butter Balls,"dinner,lunch",default main → lunch + dinner
corpus-titled-mexican-lasagne,Mexican Lasagne,"dinner,lunch",default main → lunch + dinner
corpus-titled-peaches-and-cream,Peaches And Cream,"dinner,lunch",default main → lunch + dinner
corpus-titled-cottage-potatoes,Cottage Potatoes,"dinner,lunch",default main → lunch + dinner
corpus-titled-garlic-shrimp,Garlic Shrimp,"dinner,lunch",default main → lunch + dinner
corpus-titled-barbecued-shrimp,Barbecued Shrimp,"dinner,lunch",default main → lunch + dinner
corpus-titled-pizza-snacks,Pizza Snacks,snack,strict snack
corpus-titled-baked-lima-beans,Baked Lima Beans,"dinner,lunch",default main → lunch + dinner
corpus-titled-field-s-cookies,Field'S Cookies,dessert,dessert
corpus-titled-sausage-biscuits,Sausage Biscuits,"dinner,lunch",default main → lunch + dinner
corpus-titled-greek-chicken,Greek Chicken,"dinner,lunch",default main → lunch + dinner
corpus-titled-mexican-chicken-soup,Mexican Chicken Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-strawberry-muffins,Strawberry Muffins,"dinner,lunch",default main → lunch + dinner
corpus-titled-remoulade-sauce,Remoulade Sauce,"dinner,lunch",default main → lunch + dinner
corpus-titled-ketchup,Ketchup,"dinner,lunch",default main → lunch + dinner
corpus-titled-roasted-asparagus,Roasted Asparagus,"dinner,lunch",default main → lunch + dinner
corpus-titled-chimichurri-sauce,Chimichurri Sauce,"dinner,lunch",default main → lunch + dinner
corpus-titled-mayonnaise-rolls,Mayonnaise Rolls,"dinner,lunch",default main → lunch + dinner
corpus-titled-dirt-pie,Dirt Pie,dessert,dessert
corpus-titled-italian-dressing,Italian Dressing,"dinner,lunch",default main → lunch + dinner
corpus-titled-cheese-sticks,Cheese Sticks,"dinner,lunch",default main → lunch + dinner
corpus-titled-sweet-and-sour-chicken-wings,Sweet And Sour Chicken Wings,"dinner,lunch",default main → lunch + dinner
corpus-titled-bacon-roll-ups,Bacon Roll-Ups,"dinner,lunch",default main → lunch + dinner
corpus-titled-fruit-delight,Fruit Delight,"dinner,lunch",default main → lunch + dinner
corpus-titled-old-fashioned-bread-pudding,Old Fashioned Bread Pudding,dessert,dessert
corpus-titled-cranberry-pie,Cranberry Pie,dessert,dessert
corpus-titled-five-flavor-pound-cake,Five Flavor Pound Cake,dessert,dessert
corpus-titled-pumpkin-cheesecake-bars,Pumpkin Cheesecake Bars,dessert,dessert
corpus-titled-fruit-compote,Fruit Compote,"dinner,lunch",default main → lunch + dinner
corpus-titled-peach-dessert,Peach Dessert,dessert,dessert
corpus-titled-toffee-squares,Toffee Squares,"dinner,lunch",default main → lunch + dinner
corpus-titled-melting-moments,Melting Moments,"dinner,lunch",default main → lunch + dinner
corpus-titled-green-chili,Green Chili,"dinner,lunch",default main → lunch + dinner
corpus-titled-cucumbers-in-sour-cream,Cucumbers In Sour Cream,"dinner,lunch",default main → lunch + dinner
corpus-titled-sauerkraut-casserole,Sauerkraut Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-pork-chop-bake,Pork Chop Bake,"dinner,lunch",default main → lunch + dinner
corpus-titled-pierogi-casserole,Pierogi Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-mint-julep,Mint Julep,"dinner,lunch",default main → lunch + dinner
corpus-titled-sweet-dill-pickles,Sweet Dill Pickles,"dinner,lunch",default main → lunch + dinner
corpus-titled-poppy-seed-chicken-casserole,Poppy Seed Chicken Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-breakfast-muffins,Breakfast Muffins,breakfast,breakfast
corpus-titled-strawberry-pretzel-dessert,Strawberry Pretzel Dessert,dessert,dessert
corpus-titled-date-loaf,Date Loaf,"dinner,lunch",default main → lunch + dinner
corpus-titled-chewy-cake,Chewy Cake,dessert,dessert
corpus-titled-hot-crabmeat-dip,Hot Crabmeat Dip,"dinner,lunch",default main → lunch + dinner
corpus-titled-shoney-s-strawberry-pie,Shoney'S Strawberry Pie,dessert,dessert
corpus-titled-antipasto,Antipasto,"lunch,snack",tapas → snack + lunch
corpus-titled-fettucini-alfredo,Fettucini Alfredo,"dinner,lunch",default main → lunch + dinner
corpus-titled-egg-pie,Egg Pie,dessert,dessert
corpus-titled-venison-jerky,Venison Jerky,snack,strict snack
corpus-titled-frito-pie,Frito Pie,dessert,dessert
corpus-titled-apple-tart,Apple Tart,dessert,dessert
corpus-titled-stuffed-jalapenos,Stuffed Jalapenos,"dinner,lunch",default main → lunch + dinner
corpus-titled-chicken-mole,Chicken Mole,"dinner,lunch",default main → lunch + dinner
corpus-titled-empanadas,Empanadas,"dinner,lunch",default main → lunch + dinner
corpus-titled-dream-pie,Dream Pie,dessert,dessert
corpus-titled-cheese-squares,Cheese Squares,"dinner,lunch",default main → lunch + dinner
corpus-titled-cinnamon-twists,Cinnamon Twists,"dinner,lunch",default main → lunch + dinner
corpus-titled-seafoam-salad,Seafoam Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-whole-wheat-banana-bread,Whole Wheat Banana Bread,"dinner,lunch",default main → lunch + dinner
corpus-titled-bing-cherry-salad,Bing Cherry Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-meat-marinade,Meat Marinade,"dinner,lunch",default main → lunch + dinner
corpus-titled-chewy-chocolate-chip-cookies,Chewy Chocolate Chip Cookies,dessert,dessert
corpus-titled-zucchini-pineapple-bread,Zucchini Pineapple Bread,"dinner,lunch",default main → lunch + dinner
corpus-titled-chicken-squares,Chicken Squares,"dinner,lunch",default main → lunch + dinner
corpus-titled-black-walnut-pound-cake,Black Walnut Pound Cake,dessert,dessert
corpus-titled-chocolate-peanut-butter-cookies,Chocolate Peanut Butter Cookies,dessert,dessert
corpus-titled-black-eyed-peas,Black-Eyed Peas,"dinner,lunch",default main → lunch + dinner
corpus-titled-buttermilk-fried-chicken,Buttermilk Fried Chicken,"dinner,lunch",default main → lunch + dinner
corpus-titled-orange-congealed-salad,Orange Congealed Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-apple-spice-cake,Apple Spice Cake,dessert,dessert
corpus-titled-striped-delight,Striped Delight,"dinner,lunch",default main → lunch + dinner
corpus-titled-lemonade-cake,Lemonade Cake,dessert,dessert
corpus-titled-chicken-enchilada-soup,Chicken Enchilada Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-crispy-baked-chicken,Crispy Baked Chicken,"dinner,lunch",default main → lunch + dinner
corpus-titled-tuna-ball,Tuna Ball,"dinner,lunch",default main → lunch + dinner
corpus-titled-hot-bacon-dressing,Hot Bacon Dressing,"dinner,lunch",default main → lunch + dinner
corpus-titled-no-peek-stew,No Peek Stew,"dinner,lunch",default main → lunch + dinner
corpus-titled-posole,Posole,"dinner,lunch",default main → lunch + dinner
corpus-titled-hot-cranberry-punch,Hot Cranberry Punch,"dinner,lunch",default main → lunch + dinner
corpus-titled-pineapple-cheese-salad,Pineapple Cheese Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-rouladen,Rouladen,"dinner,lunch",default main → lunch + dinner
corpus-titled-chicken-croquettes,Chicken Croquettes,"dinner,lunch",default main → lunch + dinner
corpus-titled-linguine-with-white-clam-sauce,Linguine With White Clam Sauce,"dinner,lunch",default main → lunch + dinner
corpus-titled-tomato-basil-soup,Tomato Basil Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-seven-layer-dip,Seven Layer Dip,"dinner,lunch",default main → lunch + dinner
corpus-titled-iced-coffee,Iced Coffee,snack,drink → snack
corpus-titled-strawberry-smoothie,Strawberry Smoothie,snack,drink → snack
corpus-titled-preserved-lemons,Preserved Lemons,"dinner,lunch",default main → lunch + dinner
corpus-titled-honey-cake,Honey Cake,dessert,dessert
corpus-titled-pickled-squash,Pickled Squash,"dinner,lunch",default main → lunch + dinner
corpus-titled-almond-roca,Almond Roca,"dinner,lunch",default main → lunch + dinner
corpus-titled-potato-cheese-casserole,Potato Cheese Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-sandies,Sandies,"dinner,lunch",default main → lunch + dinner
corpus-titled-harvey-wallbanger-cake,Harvey Wallbanger Cake,dessert,dessert
corpus-titled-banana-bran-muffins,Banana Bran Muffins,"dinner,lunch",default main → lunch + dinner
corpus-titled-tomato-pudding,Tomato Pudding,dessert,dessert
corpus-titled-s-chocolate-pie,S Chocolate Pie,dessert,dessert
corpus-titled-s-best-cookies,S Best Cookies,dessert,dessert
corpus-titled-peanut-butter-chews,Peanut Butter Chews,"dinner,lunch",default main → lunch + dinner
corpus-titled-swedish-nut-cake,Swedish Nut Cake,dessert,dessert
corpus-titled-pecan-brittle,Pecan Brittle,"dinner,lunch",default main → lunch + dinner
corpus-titled-hamburger-dip,Hamburger Dip,"dinner,lunch",default main → lunch + dinner
corpus-titled-chicken-fingers,Chicken Fingers,"dinner,lunch",default main → lunch + dinner
corpus-titled-carrot-raisin-salad,Carrot Raisin Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-baked-acorn-squash,Baked Acorn Squash,"dinner,lunch",default main → lunch + dinner
corpus-titled-baked-eggs,Baked Eggs,"dinner,lunch",default main → lunch + dinner
corpus-titled-snow-ice-cream,Snow Ice Cream,dessert,dessert
corpus-titled-caramel-apple-pie,Caramel Apple Pie,dessert,dessert
corpus-titled-brownie-pudding,Brownie Pudding,dessert,dessert
corpus-titled-seafood-lasagna,Seafood Lasagna,"dinner,lunch",default main → lunch + dinner
corpus-titled-heath-bars,Heath Bars,"dinner,lunch",default main → lunch + dinner
corpus-titled-mongolian-beef,Mongolian Beef,"dinner,lunch",default main → lunch + dinner
corpus-titled-italian-salad,Italian Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-linguine-with-clam-sauce,Linguine With Clam Sauce,"dinner,lunch",default main → lunch + dinner
corpus-titled-seafoam-candy,Seafoam Candy,dessert,dessert
corpus-titled-black-bean-chili,Black Bean Chili,"dinner,lunch",default main → lunch + dinner
corpus-titled-fresh-blueberry-pie,Fresh Blueberry Pie,dessert,dessert
corpus-titled-german-slaw,German Slaw,"dinner,lunch",default main → lunch + dinner
corpus-titled-lemon-supreme-cake,Lemon Supreme Cake,dessert,dessert
corpus-titled-cream-cheese-danish,Cream Cheese Danish,breakfast,breakfast
corpus-titled-salmon-mousse,Salmon Mousse,dessert,dessert
corpus-titled-lemon-poppy-seed-cake,Lemon Poppy Seed Cake,dessert,dessert
corpus-titled-date-and-nut-bread,Date And Nut Bread,"dinner,lunch",default main → lunch + dinner
corpus-titled-tourtiere,Tourtiere,"dinner,lunch",default main → lunch + dinner
corpus-titled-kentucky-pie,Kentucky Pie,dessert,dessert
corpus-titled-ham-and-cheese-rolls,Ham And Cheese Rolls,"dinner,lunch",default main → lunch + dinner
corpus-titled-butter-tarts,Butter Tarts,dessert,dessert
corpus-titled-chicken-alfredo,Chicken Alfredo,"dinner,lunch",default main → lunch + dinner
corpus-titled-mediterranean-pasta-salad,Mediterranean Pasta Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-roasted-tomato-soup,Roasted Tomato Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-french-in-a-flash,French In A Flash,"dinner,lunch",default main → lunch + dinner
corpus-titled-beer-biscuits,Beer Biscuits,"dinner,lunch",default main → lunch + dinner
corpus-titled-chocolate-silk-pie,Chocolate Silk Pie,dessert,dessert
corpus-titled-hamburger-hot-dish,Hamburger Hot Dish,"dinner,lunch",default main → lunch + dinner
corpus-titled-crab-mold,Crab Mold,"dinner,lunch",default main → lunch + dinner
corpus-titled-praline-cookies,Praline Cookies,dessert,dessert
corpus-titled-baked-rice-pudding,Baked Rice Pudding,dessert,dessert
corpus-titled-jello-punch,Jello Punch,"dinner,lunch",default main → lunch + dinner
corpus-titled-kentucky-pound-cake,Kentucky Pound Cake,dessert,dessert
corpus-titled-meatball-soup,Meatball Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-lobster-bisque,Lobster Bisque,"dinner,lunch",default main → lunch + dinner
corpus-titled-chicken-and-sausage-gumbo,Chicken And Sausage Gumbo,"dinner,lunch",default main → lunch + dinner
corpus-titled-cranberry-muffins,Cranberry Muffins,"dinner,lunch",default main → lunch + dinner
corpus-titled-hershey-bar-cake,Hershey Bar Cake,dessert,dessert
corpus-titled-fluffy-frosting,Fluffy Frosting,"dinner,lunch",default main → lunch + dinner
corpus-titled-mexican-soup,Mexican Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-russian-dressing,Russian Dressing,"dinner,lunch",default main → lunch + dinner
corpus-titled-corn-flake-candy,Corn Flake Candy,dessert,dessert
corpus-titled-chicken-breast-casserole,Chicken Breast Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-italian-sausage-soup,Italian Sausage Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-breakfast-sausage-casserole,Breakfast Sausage Casserole,breakfast,breakfast
corpus-titled-lemon-bisque,Lemon Bisque,"dinner,lunch",default main → lunch + dinner
corpus-titled-butterfinger-ice-cream,Butterfinger Ice Cream,dessert,dessert
corpus-titled-orange-bread,Orange Bread,"dinner,lunch",default main → lunch + dinner
corpus-titled-cranberry-orange-relish,Cranberry-Orange Relish,"dinner,lunch",default main → lunch + dinner
corpus-titled-chocolate-peanut-butter-fudge,Chocolate Peanut Butter Fudge,dessert,dessert
corpus-titled-baked-zucchini,Baked Zucchini,"dinner,lunch",default main → lunch + dinner
corpus-titled-chuck-wagon-beans,Chuck Wagon Beans,"dinner,lunch",default main → lunch + dinner
corpus-titled-chicken-corn-soup,Chicken Corn Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-raspberry-bars,Raspberry Bars,"dinner,lunch",default main → lunch + dinner
corpus-titled-iced-tea,Iced Tea,"dinner,lunch",default main → lunch + dinner
corpus-titled-pumpkin-butter,Pumpkin Butter,"dinner,lunch",default main → lunch + dinner
corpus-titled-chimichangas,Chimichangas,"dinner,lunch",default main → lunch + dinner
corpus-titled-peanut-butter,Peanut Butter,"dinner,lunch",default main → lunch + dinner
corpus-titled-cowboy-caviar,Cowboy Caviar,"dinner,lunch",default main → lunch + dinner
corpus-titled-focaccia,Focaccia,"dinner,lunch",default main → lunch + dinner
corpus-titled-aioli,Aioli,"dinner,lunch",default main → lunch + dinner
corpus-titled-chicken-saltimbocca,Chicken Saltimbocca,"dinner,lunch",default main → lunch + dinner
corpus-titled-hello-dolly-bars,Hello Dolly Bars,"dinner,lunch",default main → lunch + dinner
corpus-titled-strawberry-fluff,Strawberry Fluff,"dinner,lunch",default main → lunch + dinner
corpus-titled-mango-chutney,Mango Chutney,"dinner,lunch",default main → lunch + dinner
corpus-titled-butter-rolls,Butter Rolls,"dinner,lunch",default main → lunch + dinner
corpus-titled-ribs,Ribs,"dinner,lunch",default main → lunch + dinner
corpus-titled-green-bean-bake,Green Bean Bake,"dinner,lunch",default main → lunch + dinner
corpus-titled-spaghetti-bake,Spaghetti Bake,"dinner,lunch",default main → lunch + dinner
corpus-titled-buttermilk-cornbread,Buttermilk Cornbread,"dinner,lunch",default main → lunch + dinner
corpus-titled-o-henry-bars,O'Henry Bars,"dinner,lunch",default main → lunch + dinner
corpus-titled-dried-beef-casserole,Dried Beef Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-rotel-dip,Rotel Dip,"dinner,lunch",default main → lunch + dinner
corpus-titled-white-bean-soup,White Bean Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-sweet-and-sour-green-beans,Sweet And Sour Green Beans,"dinner,lunch",default main → lunch + dinner
corpus-titled-cream-of-carrot-soup,Cream Of Carrot Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-oatmeal-drop-cookies,Oatmeal Drop Cookies,dessert,dessert
corpus-titled-chicken-jambalaya,Chicken Jambalaya,"dinner,lunch",default main → lunch + dinner
corpus-titled-oven-fries,Oven Fries,"dinner,lunch",default main → lunch + dinner
corpus-titled-unstuffed-cabbage,Unstuffed Cabbage,"dinner,lunch",default main → lunch + dinner
corpus-titled-veal-marsala,Veal Marsala,"dinner,lunch",default main → lunch + dinner
corpus-titled-shrimp-chowder,Shrimp Chowder,"dinner,lunch",default main → lunch + dinner
corpus-titled-baked-alaska,Baked Alaska,"dinner,lunch",default main → lunch + dinner
corpus-titled-tapioca-pudding,Tapioca Pudding,dessert,dessert
corpus-titled-butter,Butter,"dinner,lunch",default main → lunch + dinner
corpus-titled-stuffed-grape-leaves,Stuffed Grape Leaves,"dinner,lunch",default main → lunch + dinner
corpus-titled-ho-ho-cake,Ho Ho Cake,dessert,dessert
corpus-titled-sugarless-cookies,Sugarless Cookies,dessert,dessert
corpus-titled-stuffed-squash,Stuffed Squash,"dinner,lunch",default main → lunch + dinner
corpus-titled-mushroom-rice,Mushroom Rice,"dinner,lunch",default main → lunch + dinner
corpus-titled-cauliflower-and-broccoli-salad,Cauliflower And Broccoli Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-spinach-salad-dressing,Spinach Salad Dressing,"dinner,lunch",default main → lunch + dinner
corpus-titled-one-bowl-brownies,One Bowl Brownies,dessert,dessert
corpus-titled-meringue-cookies,Meringue Cookies,dessert,dessert
corpus-titled-overnight-french-toast,Overnight French Toast,breakfast,breakfast
corpus-titled-stuffed-manicotti,Stuffed Manicotti,"dinner,lunch",default main → lunch + dinner
corpus-titled-candied-carrots,Candied Carrots,"dinner,lunch",default main → lunch + dinner
corpus-titled-meat-sauce,Meat Sauce,"dinner,lunch",default main → lunch + dinner
corpus-titled-chocolate-candy,Chocolate Candy,dessert,dessert
corpus-titled-raspberry-pie,Raspberry Pie,dessert,dessert
corpus-titled-chickpea-salad,Chickpea Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-avocado-salsa,Avocado Salsa,"dinner,lunch",default main → lunch + dinner
corpus-titled-chocolate-chunk-cookies,Chocolate Chunk Cookies,dessert,dessert
corpus-titled-sesame-noodles,Sesame Noodles,"dinner,lunch",default main → lunch + dinner
corpus-titled-tomato-salsa,Tomato Salsa,"dinner,lunch",default main → lunch + dinner
corpus-titled-italian-meatloaf,Italian Meatloaf,"dinner,lunch",default main → lunch + dinner
corpus-titled-marshmallows,Marshmallows,"dinner,lunch",default main → lunch + dinner
corpus-titled-bible-cake,Bible Cake,dessert,dessert
corpus-titled-miniature-cheesecakes,Miniature Cheesecakes,dessert,dessert
corpus-titled-roasted-pumpkin-seeds,Roasted Pumpkin Seeds,"dinner,lunch",default main → lunch + dinner
corpus-titled-chicken-and-wild-rice,Chicken And Wild Rice,"dinner,lunch",default main → lunch + dinner
corpus-titled-mexican-layered-dip,Mexican Layered Dip,"dinner,lunch",default main → lunch + dinner
corpus-titled-cherry-jello-salad,Cherry Jello Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-chinese-salad,Chinese Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-french-silk-chocolate-pie,French Silk Chocolate Pie,dessert,dessert
corpus-titled-onion-bread,Onion Bread,"dinner,lunch",default main → lunch + dinner
corpus-titled-coconut-pies,Coconut Pies,dessert,dessert
corpus-titled-cheesecake-cookies,Cheesecake Cookies,dessert,dessert
corpus-titled-fruited-chicken-salad,Fruited Chicken Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-strawberry-soup,Strawberry Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-chocolate-no-bake-cookies,Chocolate No-Bake Cookies,dessert,dessert
corpus-titled-fiesta-dip,Fiesta Dip,"dinner,lunch",default main → lunch + dinner
corpus-titled-lime-pie,Lime Pie,dessert,dessert
corpus-titled-roquefort-dressing,Roquefort Dressing,"dinner,lunch",default main → lunch + dinner
corpus-titled-relish,Relish,"dinner,lunch",default main → lunch + dinner
corpus-titled-roasted-garlic,Roasted Garlic,"dinner,lunch",default main → lunch + dinner
corpus-titled-cheesecake-pie,Cheesecake Pie,dessert,dessert
corpus-titled-breakfast-bake,Breakfast Bake,breakfast,breakfast
corpus-titled-jello-pie,Jello Pie,dessert,dessert
corpus-titled-unbaked-fruit-cake,Unbaked Fruit Cake,dessert,dessert
corpus-titled-cranberry-cake,Cranberry Cake,dessert,dessert
corpus-titled-whipped-cream-frosting,Whipped Cream Frosting,"dinner,lunch",default main → lunch + dinner
corpus-titled-chinese-almond-cookies,Chinese Almond Cookies,dessert,dessert
corpus-titled-zucchini-jam,Zucchini Jam,"dinner,lunch",default main → lunch + dinner
corpus-titled-potato-puffs,Potato Puffs,"dinner,lunch",default main → lunch + dinner
corpus-titled-oyster-casserole,Oyster Casserole,"dinner,lunch",default main → lunch + dinner
corpus-titled-apple-turnovers,Apple Turnovers,"dinner,lunch",default main → lunch + dinner
corpus-titled-make-ahead-mashed-potatoes,Make Ahead Mashed Potatoes,"dinner,lunch",default main → lunch + dinner
corpus-titled-mustard-pickles,Mustard Pickles,"dinner,lunch",default main → lunch + dinner
corpus-titled-calzone,Calzone,"dinner,lunch",default main → lunch + dinner
corpus-titled-cupcakes,Cupcakes,dessert,dessert
corpus-titled-mashed-sweet-potatoes,Mashed Sweet Potatoes,"dinner,lunch",default main → lunch + dinner
corpus-titled-chicken-burritos,Chicken Burritos,"dinner,lunch",default main → lunch + dinner
corpus-titled-banana-split-salad,Banana Split Salad,"dinner,lunch",default main → lunch + dinner
corpus-titled-mulled-wine,Mulled Wine,"dinner,lunch",default main → lunch + dinner
corpus-titled-creme-de-menthe-brownies,Creme De Menthe Brownies,dessert,dessert
corpus-titled-pecan-pies,Pecan Pies,dessert,dessert
corpus-titled-hardee-s-biscuits,Hardee'S Biscuits,"dinner,lunch",default main → lunch + dinner
corpus-titled-texas-potatoes,Texas Potatoes,"dinner,lunch",default main → lunch + dinner
corpus-titled-autumn-soup,Autumn Soup,"dinner,lunch",default main → lunch + dinner
corpus-titled-pear-cake,Pear Cake,dessert,dessert
corpus-titled-peppermint-patties,Peppermint Patties,"dinner,lunch",default main → lunch + dinner
corpus-titled-hopping-john,Hopping John,"dinner,lunch",default main → lunch + dinner
corpus-titled-chicken-and-rice-bake,Chicken And Rice Bake,"dinner,lunch",default main → lunch + dinner
